source,opus_no,hash
tsumepara,13587,2d3827e379a8ec93ff4bd313723e376e698b0cf19fc726de71df805afdf54390
tsumepara,13588,67706f749d10b642645fcbd0ac40ffde6c91f18721520134ab55e622fefabd1c
tsumepara,13589,138d67c01acd6961530edb16b6df84be2b4bac90dd46e83808561f72f7cc76e8
tsumepara,13590,beaeb9524bb9e397e8c8dee382cde5994fb5fcfbe0082f1e2309b7be0d4579a2
tsumepara,13591,f87f697a87bd71547705df08a30ebca28d3be44a13f7400e9756fbae7e0990c1
tsumepara,13592,05740e5f89eb646ada1dd147c2e29fa2d21b10a8d6520a88d8f3ce1e65ba3298
tsumepara,13593,3b0d7b3dbc74de856f95b9ee0fceb608aac136d725630769608d97d2649c6974
tsumepara,13594,e1be3259647ddae135cad996a838c46f6b9e3b3c9573152537ca6c8492a4a5e2
tsumepara,13595,3954b8cb3eb201431e13e8874e6c7ef3f56df346c5421f4c1df1513d4617715b
tsumepara,13596,e4ff0b2d1691f4fd44ee20022cee86d973baf16285e96903c742138627dfa586
tsumepara,13597,13faa51119791c627d52e8306155e6661d76b04262ebdd55d0bca9d0376d4a0f
tsumepara,13598,88c5968c466e4839aa634ed92ecd0e12f5168901702bbe172eb9b07d2b1e9529
tsumepara,13599,84b3a4e46dabd53a787ab2ba39d0f1945ee9821d332d57d27389eceb14eba85b
tsumepara,13600,f6eab3a7f817262887b739e153d52e92729e0c49a156104b11670a385f39351b
tsumepara,13602,a25552bbf3b05396634b8ff439a7222a8d50546c37613509f5a60328a6f3a23e
tsumepara,13603,9fac75f3b72280d793de1dee124a4cb6c4b61a3696a5967a8a5be47d4bc53c4d
tsumepara,13604,289071a0b10b2120179775a27b061704988d2186f02e2307b1092b6dfc2113d5
tsumepara,13606,bb532c7555a2efff4689d3364579523a6a1e8fb558d2010a5503f91df549901b
tsumepara,13607,d601fdd0fea9bbac410a553f9ecbef1c34b6eb37b3ac8447d26f7c0add851e1c
tsumepara,13608,76f88c352dc60d38ee9f1f89f9d4a8f7f1d853a020f638b2169d0da108fcd363
tsumepara,13609,2f7589b4f49d93ea4a60a1f200965a83fc0ce780587c3793c9a7ed4fcaea75a9
tsumepara,13610,d18e3777749603881b4375ac6287c742d4523fed329e1e94ef2cd6fbb45de493
tsumepara,13611,0ab8329985838e2cb5e98f38d2cd80170b02f7b28455ca104b962386b6830e50
tsumepara,13612,1b3f52cd833222e0d57766f39509c3a23a042f9c380296593efa4ad03e6aaa9a
tsumepara,13613,e5c4e28e4770f926dadaa3f2acb90838546ffc0f88b464179d6ac0690c0d3d06
tsumepara,13614,2068d6a32fbff3940e641bd11d339b8dc66c965f749843c2245ffe7a164388ad
tsumepara,13615,e26389a287b32df1d19b0e0402ca216857f6a288c3c8924eb9c10115863e506f
tsumepara,13616,6e3896612fb5be477b0202a796a13efb3c948d4c02c4f08b8b40e867c1187d10
tsumepara,13617,ed1118d0143e0f789e214029fe3ff1c694397a696da4d9fdf2bcc0f3ab3f4ec1
tsumepara,13618,31603911dbcb930792e96d28520ac6a8af958655cc4de00fec1d911d70df2d2d
tsumepara,13619,6234aedea91ea2af8dbb43e762961644b2d2c07cc1d784d87d822f5d4d4d678b
tsumepara,13620,26e5d0779b367f32756525a28888dceb1750aea01f4ccc1cc3ebda6c50f92e0d
tsumepara,13621,d644011e3f892462043df89b0de37ef2cb03d33814bdb894d6cda38455efe80e
tsumepara,13623,69ee834ed4d098c591d2350ed2e359540875cf210e42e6000eded6f2094e5448
tsumepara,13624,c00e23e3a3ecf50536e687d7604334a7da5fc1ce30f3e500e727ea37f77fa41d
tsumepara,13625,7aa481335cd26a555e3fe7eda4e9643f525ed78388ddec84e1ca0a38fe8a6c6f
tsumepara,13626,b1106488a3a4853a28840e716143d3c6077f62b5050a03dcccf1c7551c84d786
tsumepara,13628,2ce91dab77f4e0089f74ba983b15bed2d73cf94354cea7f87b8c10d188045621
tsumepara,13629,0e841a0a63d64ec5cc60bf86ea9d75ad631f31ba0786a7834b6614381a70e4d3
tsumepara,13630,f0dd299ca44886a01bc308663fb5274d5b57ac8d70189d16860c513f38f4c05c
tsumepara,13631,e6384011354b418e554ca3ffc58e9eb52737721d10570dae04f8ce5908832b7b
tsumepara,13632,d0a3b535ea90d289907e1829f3d4264c583e6759f20d766903d9c6c3561f1f8c
tsumepara,13633,035685caf687ca6b8f68305149a030bbc2052c9787162ee53dcb13873a0159c2
tsumepara,13634,df31ab97b3103248461adaa58484a5a3b12dc6cb31ff3252a4735439190da2a6
tsumepara,13635,7dbe398cabbd272d429736e947fdc8e7ef17d328c655f0c9e02b71e547f14e03
tsumepara,13636,0002320254bd25188691c18f1ca4b0a494bdf3a9fe7514ff2cfa1a15300202e3
tsumepara,13638,17db8c3187cb4974198c8a0838e20e411f7f8a14b32dc9a11c390adf25b8ba5e
tsumepara,13639,30b8df67ee84f25a77b2175edab56e4ccba3caccd9fd27d492daf6cfde7149a1
tsumepara,13640,7b374f8731eaa506bc2ced78bdfb14203ad95522934e17ff33beaeab98e10456
tsumepara,13641,c669bcc195735003a6a5631a08cd80d77a0f12e5e193c8f8aaf2688d074eca14
tsumepara,13642,e250ee62c5515ba2e92cec181353e76a6ddee53030fa55ed73f50b54c3c948fa
tsumepara,13643,c85759e112a0c719bbe075afc170173d2b354de03100eb00caa428edd4c8d3fe
tsumepara,13645,6736982ac71dc0ab0c7b3912898bc03fceffd84d47e2edab660bb19825ad79ea
tsumepara,13646,2331d8785f5d17359c07e359dbdaa9d146753734c2f3a18c789391b72233f044
tsumepara,13647,8f06f9f02cdd705f39ea516b95db4cfa642f05d495e0a9a7e4511fb0a873bcbe
tsumepara,13648,dbc3e7f5cfc121d3c8767a41d1eaf401d03c70ba1e85c5d24b6bb4e6411acd72
tsumepara,13649,e7cee0ab3b93ccd43767cda7f28f47b39cdd4667948369d11f86b899702a262f
tsumepara,13650,3936aaa9927341aae31572190929b2db5f2542b442e4aa239e69ee3a4667fca8
tsumepara,13651,5c56a4a35b159c936fb635c252d5da3af9654fcfe630134ff334f4af79b06d68
tsumepara,13652,b417db87a1755316a74e38c04cbb8dabd6b3bba7c101f91a39d85c7714c186fd
tsumepara,13653,65672ddcf05adbf2585a249ed826aa45bdab879ee32bec506d55e49e21091231
tsumepara,13654,63bff459fab6e0991b45f8ed9b5ddf26df3466588d9c4624fc5e3cfeaa590112
tsumepara,13655,1aa471854e7ad6fac1f8b57406e8660855186e68159044ddb65d395812abd8ee
tsumepara,13656,a485739e7f95d66cd8b27aef748aa6e6eb23d20926df341757b8a342f43614c9
tsumepara,13657,14a1857d73a486eeb3c935fc71a39cd089238f91deb0ca866987d5eeb5efa8bd
tsumepara,13659,7fc01755c3895007ac75598d7ad29c3cfc36559d32f3a28abf14b888bab5d1cc
tsumepara,13660,a563f63e1b5dedff3ed1cc4454317abbf846c7b4cb63071e6035cfbe68f57c2a
tsumepara,13661,ab012a4f0804e5674f9b87fe969c60f77df189a24e298394a0ba79888fdbd9d1
tsumepara,13662,1c3330ec38b2050bb7c7a38cae5d7e88c4e9340400dd447487450dde9996a522
tsumepara,13664,dc733cf915b41c3a8f721c0f62d1842adb98d71778ed29ca34ede82020adf402
tsumepara,13665,77d46319d5b79434eeceec17c32c275d2c45a8893cffbdf44f715be1b23a0cc7
tsumepara,13666,f13ab319c36bfda4da220db998ceea80d2fbf58438f9188b2653512323886209
tsumepara,13667,ac429ab58d0e2a1a04265c26a2a50c1b4b977d8a5500f4002aecb470dd1ffe3d
tsumepara,13669,d355ef2bfb27a45496def289f896b8a5fbfb024edbc486f0a6c4c1a1e04574d9
tsumepara,13670,e0148e79ffbbc37417989ab662f90ce2e6dd68560e05c834d246830b8c6b8c01
tsumepara,13671,d5f0066a2438eef752bacea7411be8a0c42de9393273645c246cb9656403fb33
tsumepara,13672,14215b180d80e7ea45870d085be2fc38d48c55600e9581aa423a3d370f669b39
tsumepara,13673,c82250ba740fa808afb461c777b3e6dea9a6453a2e66922077e1b5710d133ad1
tsumepara,13674,6a4629d1fdc6bb1a1660811cebf123898134f273af6506ab45796c8618adff18
tsumepara,13675,c6c7db8821d0075d769017f17d6effb97921af9e1c19eff82de57c3cdf4d12dd
tsumepara,13676,6004b83705df75645af6eb43a1318b9d4b4e3395b00bd4536ceb6a638b71a799
tsumepara,13677,cb12d96ec07d7cda9cdad0dfc4dd3304a8edee9eff77aebf9802e6d5593e769a
tsumepara,13678,05c3cfd56c3764f9ad0b6188c451e0b75f5e629aa5df4013e68a4af55a38ed73
tsumepara,13679,ea2e524038c80c2d07fb986dbf81f41f9443c8dc106781868ad42745869fac04
tsumepara,13681,66bb52085aa73c401fe604f2f8df731c93c732e1e0805b102ef2a9d93e616a29
tsumepara,13682,758f62af25f93016038ab12810de7ba29d532e793b8a78e328940a015b7880d7
tsumepara,13683,f49d94c7d473d7168031d914dcb0010081456d8823b2ca8929881872b4b603ba
tsumepara,13684,dbc6635d53ba387720ceb11846b37f2175c9ab9e7b8252ccf01613868ea50aed
tsumepara,13685,1f315a63dfb41e1409e3906173bd41049437db70ef56a4a0a2607a0bd7078585
tsumepara,13686,4bf86bf6592dd277b0d5b746896ff859639e9641a9cc916316e6781978151b2a
tsumepara,13687,ad17e2490cbf7ad2f625aca88f835be5217281cac0d1c75a05fccee901180999
tsumepara,13688,4f48811d7d4d4a67652413bf96ad6584ec23499b41015ea255bcf94c698191fa
tsumepara,13689,46080c77341700fc9681632a9a117a422096196f1e170ea134723441aa1fdf48
tsumepara,13690,e8eaba9a1483dafaaaceea2b87a1ce3f0bc3cc0635572103a444909aa8e4dced
tsumepara,13691,97ca6d9aacbf086d5c3201eaac43ec7130aed9108d4ec2725c6ebb7dd574a66b
tsumepara,13692,775a3f0732ca3a538da52b3bfeb41f90513ccc574c581e97f6d581450c45b46c
tsumepara,13693,0abb8f192225b1ae6469a3ffbd06899f0fe937fea81d1a62545d20b9ee2432b8
tsumepara,13694,542230741ec806de61e692723d05ba467a79fdd0b5a3f5e5de3a9b17eebab064
tsumepara,13695,24b5052c749490b24e0822d702675f1057797b0040a7f7424a18241fd5b97d0b
tsumepara,13696,911994ad961ad8f4c4576f7e9fd481f6f44210c2517a93b6c95621f3bf265f95
tsumepara,13697,ad42db2c81f149c10418a1c23510db59cda32f73d49770eb49ce325865c1f313
tsumepara,13698,06284f69f6f1e4ca674091ffae08dd19d58bc9d62710301f71bd80d17ee937b2
tsumepara,13699,1efadbf2a63127c13a4f15b6e4efafc2cbcd794d6d16cafb1125ae2d50e5a54a
tsumepara,13700,51ba4389505fad1121ada541f06e8285395946db5896304006155a835e902da5
tsumepara,13701,0f8e03f8ea01402b32dc3c32537db783aa1f70788a1c9375773ec5e52912d254
tsumepara,13704,74511ed7048456b646d6a91416994f85be994580e74db096473aa82a0703a609
tsumepara,13706,8e18aae47dc6e01c5c36a107a1a0c13bf737f0d89b18b18be33d36c8e8ba98fb
tsumepara,13707,f83a59ad393444838f266fff1df1da954fd0dbeed3c2714ce456c5625c1afeac
tsumepara,13709,5ff674e7ec0f701f78ccbf474e663b93bf51d719a87f9d4babc0007a8c2b9ff1
tsumepara,13710,a51d38d6d23359699df56ecc2dee954acc19701c0b9aa36de91b27d23a44ce35
tsumepara,13711,d87c006341e6e075ec9c3efaf1930b1dfe7b6558b2df121dd9d2c31b18db2304
tsumepara,13712,71b2f236d844ded2286c1d2131ac2272181a9be23cce95308e1b377f903f9547
tsumepara,13713,dd9504e870b73aa2fb987b17b0f9f81e77f159a66232a3c746cbaeaf39f27188
tsumepara,13714,20ac27a04e8ac8f2fb82dd0e3cc9477aae71472e844b7edf63424e061ae4d8a2
tsumepara,13715,a57f6943626937dd30e51b86166a039fd73e24333d50da2857c27a4924e0031b
tsumepara,13716,d7f8fbc6db213eb3bf638348cabff9fceddee8da09f05df326a4e61da6b66b71
tsumepara,13717,c0c650a7685db402077122075cc3827acb756983a25d7fad82bdee454273cda7
tsumepara,13718,1723377c93e6002ae2a9f81eda25913781b7c76ef9abbae71c47e67981f7dc3d
tsumepara,13719,f05e5b28ef92c454a7995220512ff042291c28a3f6735229d887ac020be0c14e
tsumepara,13720,ae0b1654ec67497ca6e629dc9beb507adcd6d3d1aef1695a65cac6844e6b6cc9
tsumepara,13721,75b31da455f5047d5b78339b1a3dd307e1be4536f2a718c6b1fb21f99c2c22dc
tsumepara,13722,4be4e7fa53e459d2b888af4dc40a6618dc65e4556d987916c080c1a033a4af08
tsumepara,13723,9938a33ce82707e1e5f1e85189fe510dd90c4fd225b7179637ac76bd2c8b0f24
tsumepara,13724,85f1ce2838d6fb93af747cef60c8d5141c472cbf9523718ee899147bcfc91edd
tsumepara,13725,4868777a13b031cb56456df9520d8cdc24c8ddfc5b74f98ec86f2ad0b94c4644
tsumepara,13726,7a6b0dbea49e3669522e7dcca148d4a8b2f066ba4021af4d2f48f69c393e62da
tsumepara,13727,1797b6791e9cc9e5939074b05ab31cd38c13824f14e51554122bcca770981d92
tsumepara,13728,baff25ffca09713eeff2fa68721d58b5bef7b9186a246bb158912d249bd3fb57
tsumepara,13729,9ed8fc7b7ee5d2f6f95fa66af967100911ce7f5599936ac006c0222c0b913b5e
tsumepara,13730,57445f6ff676b23e2d8b5724ee408db8632e0e287f15e648a79a27e4c030834f
tsumepara,13731,95254432d5be044e3ebffc48732ebcf7833b06e17a42b822f347ea338df7a055
tsumepara,13732,beae0b98a1766a5f1742e3f56dab8320acfba81d54c06b58d36e8be8a5dd19a2
tsumepara,13733,b93b831250f2069eb099dad9e89320610dbf7e25f9f2fdc3a26583b121ec4e32
tsumepara,13734,6d8e7e1d541e7eff55b971849587b0b3babc1de356f8070d57dd97870a3af9b9
tsumepara,13735,18e6a107f38e6b74241a71410c0268c58e579733b59277407ebae0f1688d8017
tsumepara,13736,6f29a7109afb38862d82e410dc19ff341a9d2195bbfa49ec1010b253d57ee168
tsumepara,13737,3ceb7e6b1bdd4813fdea8d628ad17f9fd61afe88ef2aa186b566a72d0b8e76d4
tsumepara,13738,ea35d6b36e00a099de1f16aa51719faab886667f3eb701e00cce1995b24a1b96
tsumepara,13739,dbe07d4cb6a1ad45363a0017052dd395055cfb0f5ce1f3d44ce7e46a70a94411
tsumepara,13741,defd75d1526d4d54273daa241f28ccf04e493087cfff87ff304a25691000cbdc
tsumepara,13742,f457c7809ba27458cda0c932fa78da1cda34339e0bef910a41f908f2ff5e0cda
tsumepara,13743,62e233323a5e0614a3009c4b49050a61f24bad7cd907fbd8b2ddaa123a71dbd8
tsumepara,13744,99d9d4790e6a637075746e8d9366e6cf864f66d8706b572672112442f90ff2e0
tsumepara,13745,12346157b67245fe631ae4ea9dbfd44de3c1a5c89e823165063c1ca4d957def6
tsumepara,13746,b1e00a9ac0f6f33fc678b7433d56a3df2f9da390281abe3bd8e8efd50c426d18
tsumepara,13747,699a0e9628737714cf0e2c802e592ed172ab59a975b0e9fe44ee5f947567cf2a
tsumepara,13748,0288278bd8e1e65c2cfe701180309aea3719256b370332231849ddb332b16463
tsumepara,13749,472b42742e6f80e1d42a061dde98d233243b8d559d757cd57db4c8588d4630f4
tsumepara,13750,ebdb539acb922ff18406f940049cb09bbfbb5bcc482a6abdc61f95cc2ad6badb
tsumepara,13751,30b9d31e8e22ffd085f7ad9d0efbe2f33a575f325753c34b1e48b3d089baad16
tsumepara,13752,8acdfe61765ca9c0624883fbb2c6a651ad7b55f95256619b9daebfa0f3be557a
tsumepara,13753,6e4a8f393fa553591920e793554ce3f731386c55eac88ee76347c3a3370b5fc7
tsumepara,13754,321a876a69267a36e69c13709ccea46f6e5211f513a156fa15f77dd0eb9159c1
tsumepara,13755,9d0c94fb82cc527f42e73b34f16f763e2b8611f5d0dedd3d8c6b66c751995275
tsumepara,13756,eeb21bb3d70d3a5c9c0040719e3129890f7683f3343b8741c33c8ce47dc5d42f
tsumepara,13757,4f14745cd5a6e09b490981e938895078546fc174d52e33e2280640d90c5a5107
tsumepara,13758,47002e4adc23d3a085cfe2b0bb8e704abf2e089f15b1d13ff602a41963385322
tsumepara,13759,936e550048a6334871d5ac8aac6f44a78d5e0ff7dea24280351f27458a6e8a8a
tsumepara,13760,2bc15afb6f5d1b404a0d48e836b6be3e540ad678558ecf74f2673add4c24149f
tsumepara,13761,26bd60e7f6b9c42dc5ed05b371a0b4179a1cdff6a49e1f8b17aafe75fcf1e4ca
tsumepara,13762,2401a804efcc62c55a5cf954c2cc7a48747230c13f202f1890610aa3d9257015
tsumepara,13763,d80f974609840e514c120317eee13227d15b603bc16cb8482d9a6acf97b3f6f7
tsumepara,13764,3e6ae64cebc7a64f703457fef3c91673ebe4cc82c51c5dd3c3b7739da6c5604b
tsumepara,13765,c076ec758ec9fd1c420d3d72378ac27b044bda7f9dde14719c375c8476a3e9f7
tsumepara,13766,a29117b7af936279e3e4b14135d0dbb8c520c11c1a72e6e6b540e583ea33dbff
tsumepara,13768,71588db0695488c0395ab6a22dc7c3b3537000686b894f579b1db8906974ce79
tsumepara,13769,9abfdc457b648241aa714a3c3f39ce6e08c0d8e172b7d81c76ca20793f01aa14
tsumepara,13770,569ee25c4d1cdd0c0434fff55dba8409b08376aa7286ffcbf29d7ed3c59cdb20
tsumepara,13771,db0d0e6b9a1e5a09a35f0c9f3b9a9e8676df7b875f5e4b897d1c7b5e319ffb21
tsumepara,13772,5fc0bd4264147c24ddcd451ddf9e4ad1bd4f1264299307849d485c3f1a55a844
tsumepara,13773,e97ef2576b9124707dbfcc3ca517b26afbfd1b093aa66ac9e37750f232b06797
tsumepara,13774,31545f51171d5eea33f3701f4c9895e25aac6dc7cf3d97bc798966d380d44b2a
tsumepara,13775,8414c536ae55e9cc4d8bb6dd9dd76eb9ef784eb37a7251549bbec6eaa41ce117
tsumepara,13776,963e1bb9b8c93a1407b2bc17f7c797980227f83ad2c3466c54904a5a7eec1d7d
tsumepara,13777,a981a65f5f8d05126bce5a9c5736b7e79bd7c15b2ed3ac4329820e2161f888f9
tsumepara,13778,1f3f2b0d25453ac3a34a40051f0c800c34a1fc383d312f1cb303274f3b1bd453
tsumepara,13779,14d4cd16952e3f89621475f13793f297ee9572a4db6be2bab5ad15215eb966ae
tsumepara,13780,3de4756d8d75be3103f5e5fbfb6712d664aa34596271644a0fa431b7fc3acf7b
tsumepara,13781,dc986be088b5b098fe47728119f370545e212dc7b1d6c0db56cdb5c2e6debbe4
tsumepara,13783,aa5f1d019c537605cb3ff22528f78b5ed143f258101ba372eb086e776dd60b6c
tsumepara,13784,2066474d0bcbe6b07d23bcc1b05288f87a0bcf4e233c2cc81aeff7a1fb8b0df6
tsumepara,13785,615b16b63df7e2ec88bb1709fa7a6bd68be69982b38970a3b2d64899522656fc
tsumepara,13786,7721cea0802730acdf820889b5e6e61310689ce4e68b729e59e94accdfb01625
tsumepara,13787,d1ab4e3d8831e7ee3a88a6981263e99ed20a6cddef2cabffe759e25d598f223c
tsumepara,13788,22317c4691196226a263052a7ada3a5fbba4a0d08400af2386471425d926f6ce
tsumepara,13789,0d7698a178e18458451d0a0300e2fa52607f6850f9860daf9c2c9f2c40e81e2a
tsumepara,13790,04ba71dec2085d33bd89c041ae2410ad90220df7e9efbbe0b9fd5964f56e191c
tsumepara,13791,db1bfe3fb9c4069f1eb28d9611b833a8911965ecb9b7caebcb1b5ef7d98f5b6c
tsumepara,13792,4a53406eb5cce77abba1542640713031308173e6af4b9f6447e6c37e5150be60
tsumepara,13793,36ea3925c7bc176bedbfbf493741d4bc41ae4b35eea7c2e74ffed578f601abf5
tsumepara,13794,0da1580bee456b595a94b80bfa09f01884d6392eeaab19efdfb9a0b4e12df629
tsumepara,13796,15d6ab1429e3033cef1c1de673f8fae124efac86de5b0d4be62994fe874a3a70
tsumepara,13797,a72aa2a62180e7edef5844f5a0d9cc99d8e1088e6dbaf67caf329f6cbfcb26a4
tsumepara,13798,861ad1284e44473fe915b822b3aa172d3cccedb7f60644046ac20a90d27f90ec
tsumepara,13799,43d9cfaeb71e746b79839409d7c089e6caa68a58314cc390458d1524fad4bb90
tsumepara,13800,4aafff73ff0e8461a11c4c7d340797d14e17fe2fe6eec455922d92af6d808463
tsumepara,13801,7e5728603605bdd5cdcffea6afe1aa1c99a75ebb9794a102b3312811cd62278c
tsumepara,13802,cda2aae96c7811f3bb519b2723a038b25a332bff696973b62e0f33a54e5ed126
tsumepara,13803,41bc3eafd10a503d20707480e1dd6f37448bd00a7b831adf6cc23daca98d01da
tsumepara,13805,800e30d9db6e5136c3ad88e8cbe5a0415c7eff2530c2ba9bf49669836e6263f3
tsumepara,13806,bbf8b0ff2fc51a9f3e21f9e125a5e73dc063b3c362f3f89d57c53c542f7fd7a6
tsumepara,13807,a7bb58805bea55ea74d6f816ca826a472968d349e47a57461809194216d6cdb5
tsumepara,13808,f2ceefd832d8b0bd5c18726b6cb1dcfdcace3a776d24c4458b032d4e48b6a098
tsumepara,13809,d83f49aa4a5b6f550a349e2e0db8e6783a9dcf6562a7730231f5e3fafdf7b334
tsumepara,13810,29c20085873a38f4e1884b98e3acd61f92222e235d5a0c84b4601b9f02e10a02
tsumepara,13811,ae5e0321e43501ea1e93aec5e25d2ac7ad06d9b586d36e29366fc0da66c9a516
tsumepara,13812,f4b5427e5ef44e0da55bd2c4a547aeaf9b2a171ebac8b4ebc3103de96ed26ddc
tsumepara,13813,5d2f9460dc978ef3d234af596df6cccaa07e1fccc773d4f85d21e67cf4a28ffd
tsumepara,13814,69c04774d1e6a538defbb6899d62ef737756ecf874313f988a4956a7d2ef9276
tsumepara,13815,4e32352fe08679c9df7e6496fc7f248b5b5cc4f607c5105186e1895ed6789345
tsumepara,13816,9bdc7950ceb9da25c86a9062224745a30b577207dda871c9af9f858a567c1754
tsumepara,13817,0c3b7b4243ab43f2ef3ca72d9225fb7e24b85c096f4571bb20d99afe7ca311f7
tsumepara,13818,e71da59db78a0c7ce756d3bf8f4e87966f45e05b4ea2e0c4eb5891debcb75e0a
tsumepara,13819,1c15c149a655f10142e41509ed1f27b17e0cf3b4407acf55040815522a037ae5
tsumepara,13820,c3d70cf42512b3518957d9079345a68ddf1978e8167c59f6f7273b49b6cdb0d9
tsumepara,13821,57bb8f97b209342e6f0f01663010f7fcbc9b1b2159ac67f4efa631aae9e5d7e6
tsumepara,13822,be54ef4dbba8fe00dfe6df6ca8a8b1599f8a160276c71d00520ae1a325de3d2a
tsumepara,13823,05e8fe3732234e1d0dca3b401ed8eb36baed78b10303b58ef2680045bf7dec13
tsumepara,13824,f2bf5fbf95ede0003314ca52130aff1d9422e3ad7f7671a664769b703a03a860
tsumepara,13825,96d300983f79e67665e4cda275be43131e973ff57740c3ff3ac7b216a30e896e
tsumepara,13826,919eb7fba95d01a417106f6876b4e2a945dd6d48a5cabec69a43570ca774e2fa
tsumepara,13827,9a17a8cb6686bbed0f9ccff1178aef20c30d8040496f41bd735db7f92efe79ad
tsumepara,13828,d19ecf2bea8ba84b3b8caacd9b24588c5b0ba8a57d90ea667ecab01559ff1248
tsumepara,13829,8a797be274aa843efd39d7a1deed4a6e40a8277dc12acc8b87a0c9d57834af12
tsumepara,13830,92a90fda29649354c6df42ecdb058f84ae56c22aafa02b723b39b660fe270280
tsumepara,13831,3398de29538162a9f083eab054238a179af06df35d759bebeceef38f2b788ae5
tsumepara,13832,3cbfa9c174e7bbd32fa95e29b6ccd976cbf4d4c6a7a539d18ac92ff071102f26
tsumepara,13833,cdb9098fcfdc3d9d02012ce58f496b95504c61c66803e01ffb4a753488185e01
tsumepara,13834,1a044c4cd7464dff14599203789a575b14a61ca22de0673d66e46dc2d4bea0fa
tsumepara,13835,52ac3a57af3c2e8d302b3eb28f22eb2c3165dfadcec4d41832d4b346700ad7f9
tsumepara,13836,529b1771dfa5247ddd122e384365959ab3ec9eb88dd8e3962c6127a8bf428d19
tsumepara,13837,3936d02f882cedb5c9d180d13b89192c679efcabac5a3c9fb0225c43b7a61fd0
tsumepara,13838,2b988e7f15edcb2770a31735274b9bd206ebb04a057b07f9e8e9ef7b60851e29
tsumepara,13839,419c2ef1e89a36d9e9fd3b3c40ddfde6c4a9b032d69e773b6aead6cd18f58e3c
tsumepara,13840,01d3c1d5594fa6a42f68d4903bcde0e7f6217477a907d8916e71fd804d5702e8
tsumepara,13841,df1c5282920a5a0178b3b15c458b1fcbe48f19d2e0406d43bc125be0e11b91ad
tsumepara,13842,f694605b5416e1b5a69bbf96e0f087e87fc56a0593707ed183afeaf55215c2f5
tsumepara,13843,2d84190c5ade9f08b7e56a0e0a6214789e7bcefb9dd38a877aa9c753cf292fd7
tsumepara,13844,04cdedbebd39c6bc19586d44e7f7a248ef961e85fc69ef90be6cda38ef2dc48f
tsumepara,13845,ce285740e02b434de4bf8ede24e793d90e834cca5151c77ef26e5b60837b1856
tsumepara,13846,217977f3a3857770de394c2b8ff448f30d64b5995facd22ba6549f081b62e260
tsumepara,13847,bf3eceadb30a78defa732afa393cab8de9783b4bffbe5de169202d2e8a44ae71
tsumepara,13848,ada09558fec3d6e5aa68936004a9b743793574e954a30ec5c262235753fce2e7
tsumepara,13850,dd15d1dd178a753e32b1a4ca1383425305c3687f2c148c598ba6cbbf1aa3c076
tsumepara,13851,e9d4e530aed299d4511d55b27f15bc34f6e94629fc6b8398686b38765aeb1f7c
tsumepara,13852,639f415b263a1390e2e490f3d9e28ef630f3158cb1a295cc1051da83309fa77a
tsumepara,13853,4e002db690a62706946d866d42cd6f545c14133f162dc383716d79b488a28d7d
tsumepara,13854,36baf5f9215005975fcf4103745f97c958a0ec01b799def80e6fa0209803c107
tsumepara,13855,0bff24203b5eb8a765d497e78233e3b314f5b412c82435d17a02d4275a795b45
tsumepara,13856,d91aa5708c36babbc6f2085117ced11da359b62519a6da7cc69cf9ab42f786c6
tsumepara,13857,667760f75756d793ed4ea74e391081e589298d87b4f8d477ba269ee94de5c207
tsumepara,13858,fedfbf6994aa951768af6d315acf992cadef1e6dc4b5d00d377343659341b24e
tsumepara,13859,20b21c8979214cb9f8aa8d0f838ce1025150d54c6f1dfbb8912aae56103c3e2e
tsumepara,13860,7debd667141fbb9497b533ee5f44609b7bd8f0c06feb5c9ee75665e10b743ef4
tsumepara,13861,f53b093bf345b48333950aa8a15bc924d056588c5a90f6f119034033823f4a4e
tsumepara,13862,439f6bd1a61e61d0361ffb555687433f23e810757eb5aeecf10315b7d96ebf2e
tsumepara,13863,3954fb11c6282deece94984b81d0e370a3acef0f3a664a7f4127e113230a8e46
tsumepara,13864,d86b49a70a82bc3d61b77335d064e329b7409331d728616a187db221b9547521
tsumepara,13865,adcafd9ca4d86269e11f2ed27a230bb0c9a867540ccf195ff3b0f2eab07b6853
tsumepara,13866,4451c643b705341fd0324cd1696df63972386b923df194088762cbb45e97f0b4
tsumepara,13867,29b6ab3d9cc8512d314ac6fca436f0ef812008091fe6b2a0dffe2eba553c1b60
tsumepara,13868,2b53a56ba60082cbbcff3b526b2a5aa672a64d483e3a49caf7304dabd2bcbfe4
tsumepara,13869,447ab3ba2456bf294fa154402020ed639826e11203930e9f9a18079b658ade41
tsumepara,13870,79058c71da3d6bcba101665265debf1b051763834602c1e1e7d041cd0d23349a
tsumepara,13871,55c4f801cdff39d69ed11bfbdd23a6d668d24259983a75668b593ce6f6d8d4de
tsumepara,13872,434def38192119c7d0dcacd5723525b888d02484217b416d8aec1609dc3858f0
tsumepara,13873,56f26ef645a9584cfe90717b1d8e37226ed045b50946c2048b4b7872d11d2e5b
tsumepara,13874,1c459bcf353238510a134a1f2d03d80f8cb12025491c54567229d2d5146eeff4
tsumepara,13875,21b13abced19786f10990f69dada7406dcaf44a7991445ee265fc3e3e8b1ef0e
tsumepara,13876,881dce618a1ffe08d87aaedaf35d3d64c5bc71c1bfd9edd1d40cb12296b55049
